book_id,publishing_year,title,author,book_average_rating,book_ratings_count,genre,gross_sales,publisher_revenue,sale_price,publisher,units_sold,sales_rank,company_revenue,sales_month
701,2013,The Lowland,Jhumpa Lahiri,3.82,62231,genre fiction,470.82,282.492,3.99,"Amazon Digital Services,  Inc.",35208,79,140197.43,1
702,2004,The Ruins of Gorlan,John Flanagan,4.2,83085,nonfiction,824.82,494.892,6.99,Random House LLC,34992,80,244099.19,1
703,2009,Wintergirls,Laurie Halse Anderson,3.98,87665,genre fiction,352.82,0.0,2.99,"Amazon Digital Services,  Inc.",34992,80,104626.08,1
704,2000,The Brethren,John Grisham,3.71,69351,fiction,942.82,565.692,7.99,Penguin Group (USA) LLC,34992,80,279020.39,1
705,1997,Assassin's Quest,Robin Hobb,4.18,67125,genre fiction,470.82,0.0,3.99,"Amazon Digital Services,  Inc.",34776,81,138756.24,1
706,1967,Rosemary's Baby,Ira Levin,3.96,78766,genre fiction,588.82,0.0,4.99,"Amazon Digital Services,  Inc.",34776,81,173532.24,1
707,1984,The Talisman,"Stephen King, Peter Straub",4.12,79508,nonfiction,234.82,140.892,1.99,"Amazon Digital Services,  Inc.",34776,81,69063.35,1
708,1998,The Path of Daggers,Robert Jordan,3.9,74815,genre fiction,234.82,140.892,1.99,"Amazon Digital Services,  Inc.",34560,82,68633.51,1
709,1958,The Dharma Bums,Jack Kerouac,3.94,62454,children,725.7,435.42,6.15,"Amazon Digital Services,  Inc.",34560,82,212108.58,1
710,2010,The Reckoning,Kelley Armstrong,4.21,92922,genre fiction,466.83,0.0,3.99,"Amazon Digital Services,  Inc.",34560,82,137894.4,1
711,2012,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,3.97,69596,fiction,934.83,560.898,7.99,Random House LLC,34344,83,273847.66,1
712,1934,Mary Poppins,"P.L. Travers, Mary Shepard",4.05,82706,genre fiction,349.83,209.898,2.99,"Amazon Digital Services,  Inc.",34128,84,101832.82,1
713,2007,Red Seas Under Red Skies,Scott Lynch,4.23,68255,genre fiction,349.83,209.898,2.99,"Amazon Digital Services,  Inc.",34128,84,101832.82,1
714,1984,The House on Mango Street,Sandra Cisneros,3.57,81579,genre fiction,115.83,0.0,0.99,"Amazon Digital Services,  Inc.",34128,84,33786.72,1
715,2008,City of Thieves,David Benioff,4.28,68063,genre fiction,232.83,139.698,1.99,HarperCollins Publishers,34128,84,67775.02,1
716,2007,Halfway to the Grave,Jeaniene Frost,4.18,106608,genre fiction,232.83,139.698,1.99,"Amazon Digital Services,  Inc.",33912,85,67345.18,1
717,1980,The Twits,"Roald Dahl, Quentin Blake",3.94,82458,genre fiction,855.27,513.162,7.31,Random House LLC,33696,86,245804.6,1
718,2003,Abhorsen,Garth Nix,4.29,80740,nonfiction,1519.83,911.898,12.99,"Amazon Digital Services,  Inc.",33696,86,436799.14,1
719,2002,The Beach House,"James Patterson, Peter de Jonge",3.82,68676,genre fiction,466.83,0.0,3.99,"Amazon Digital Services,  Inc.",33480,87,133585.2,1
720,1987,Eyes of the Dragon,Stephen King,3.92,72714,nonfiction,700.83,420.498,5.99,HarperCollins Publishers,33264,88,198830.86,1
721,1976,Children of Dune,Frank Herbert,3.9,74133,genre fiction,115.83,0.0,0.99,"Amazon Digital Services,  Inc.",33264,88,32931.36,1
722,2011,Leviathan Wakes,James S.A. Corey,4.2,68416,nonfiction,1689.48,1013.688,14.44,HarperCollins Publishers,33048,89,476199.43,1
723,2015,Queen of Shadows,Sarah J. Maas,4.6,99067,genre fiction,349.83,209.898,2.99,Macmillan,33048,89,98603.62,1
724,1991,Maus II : And Here My Troubles Began ,Art Spiegelman,4.41,90147,nonfiction,583.83,350.298,4.99,Hachette Book Group,32832,90,163481.38,1
725,1962,The Snowy Day,Ezra Jack Keats,4.13,81914,genre fiction,1170.0,702.0,10.0,"Amazon Digital Services,  Inc.",32832,90,327618.0,1
726,2003,To the Nines,Janet Evanovich,4.16,86963,genre fiction,1402.83,841.698,11.99,Penguin Group (USA) LLC,32832,90,392813.98,1
727,2012,Where We Belong,Emily Giffin,3.86,68224,nonfiction,115.83,0.0,0.99,"Amazon Digital Services,  Inc.",32616,91,32289.84,1
728,1994,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard   Preston,4.1,72207,genre fiction,349.83,0.0,2.99,"Amazon Digital Services,  Inc.",32616,91,97521.84,1
729,1999,ã‚¹ãƒ—ãƒ¼ãƒˆãƒ‹ã‚¯ã®æ‹äºº [SupÅ«toniku no Koibito],"Haruki Murakami, Philip Gabriel",3.82,62229,genre fiction,1084.59,650.754,9.27,Penguin Group (USA) LLC,32616,91,301699.57,1
730,2012,The Signature of All Things,Elizabeth Gilbert,3.81,61135,nonfiction,232.83,139.698,1.99,"Amazon Digital Services,  Inc.",32400,92,64336.3,1
731,2003,"Eats, Shoots and Leaves",Lynne Truss,3.86,79117,genre fiction,466.83,0.0,3.99,"Amazon Digital Services,  Inc.",32184,93,128414.16,1
732,2004,Dead Witch Walking,Kim Harrison,4.04,91390,nonfiction,349.83,0.0,2.99,"Amazon Digital Services,  Inc.",32184,93,96230.16,1
733,2009,An Echo in the Bone,Diana Gabaldon,4.42,68854,genre fiction,1391.13,834.678,11.89,Simon and Schuster Digital Sales Inc,32184,93,381833.08,1
734,2011,Unearthly,Cynthia Hand,4.06,99942,genre fiction,232.83,139.698,1.99,Hachette Book Group,31968,94,63476.62,1
735,1988,The Case for Christ,Lee Strobel,4.1,67128,genre fiction,799.11,479.466,6.83,Macmillan,31752,95,216386.69,1
736,2005,Knife of Dreams,Robert Jordan,4.12,71379,genre fiction,349.83,0.0,2.99,"Amazon Digital Services,  Inc.",31752,95,94938.48,1
737,2002,Hoot,Carl Hiaasen,3.81,75275,genre fiction,583.83,350.298,4.99,Penguin Group (USA) LLC,31752,95,158092.18,1
738,-17,Ã†neis,"Virgil, Robert Fitzgerald",3.81,75051,genre fiction,114.84,0.0,0.99,"Amazon Digital Services,  Inc.",31752,95,31434.48,1
739,2012,This is How You Lose Her,Junot DÃ­az,3.75,66720,nonfiction,624.08,374.448,5.38,"Amazon Digital Services,  Inc.",31536,96,169289.23,1
740,2004,ã‚¢ãƒ•ã‚¿ãƒ¼ãƒ€ãƒ¼ã‚¯ [AfutÄ dÄku],"Haruki Murakami, Jay Rubin",3.68,64278,genre fiction,694.84,0.0,5.99,"Amazon Digital Services,  Inc.",31536,96,188900.64,1
741,1992,Ishmael: An Adventure of the Mind and Spirit,Daniel Quinn,3.97,63304,genre fiction,892.04,535.224,7.69,Random House LLC,31536,96,241976.62,1
742,2010,It's Not Summer Without You,Jenny Han,4.14,80367,genre fiction,346.84,0.0,2.99,"Amazon Digital Services,  Inc.",31536,96,94292.64,1
743,2012,Pushing the Limits,Katie McGarry,4.08,93818,genre fiction,462.84,0.0,3.99,"Amazon Digital Services,  Inc.",31320,97,124966.8,1
744,2001,Quidditch Through the Ages,"Kennilworthy Whisp, J.K. Rowling",3.85,90908,genre fiction,114.84,68.904,0.99,Random House LLC,31320,97,30937.9,1
745,1977,Miss Nelson Is Missing!,"Harry Allard, James  Marshall",4.26,77206,genre fiction,1158.84,695.304,9.99,Penguin Group (USA) LLC,31320,97,312191.5,1
746,1979,The Long Walk,"Richard Bachman, Stephen King",4.11,71775,nonfiction,462.84,277.704,3.99,Hachette Book Group,31320,97,124689.1,1
747,2001,The Ersatz Elevator,"Lemony Snicket, Brett Helquist",4.01,90071,nonfiction,230.84,138.504,1.99,Random House LLC,31104,98,61758.46,1
748,2004,Messenger ,Lois Lowry,3.9,79746,genre fiction,462.84,277.704,3.99,"Amazon Digital Services,  Inc.",30888,99,122965.42,1
749,2007,Lover Revealed,J.R. Ward,4.3,97830,genre fiction,694.84,0.0,5.99,"Amazon Digital Services,  Inc.",30888,99,185019.12,1
750,2005,'Salem's Lot The Illustrated Edition,"Stephen King, Jerry N. Uelsmann",4.25,72797,genre fiction,770.24,462.144,6.64,Hachette Book Group,30672,100,203199.94,1
751,2007,The Mysterious Benedict Society,"Trenton Lee Stewart, Carson Ellis",4.14,87335,genre fiction,114.84,68.904,0.99,"Amazon Digital Services,  Inc.",30672,100,30296.38,1
752,2007,God is Not Great: How Religion Poisons Everything,Christopher Hitchens,3.96,64347,children,694.84,416.904,5.99,"Amazon Digital Services,  Inc.",30456,101,182014.54,1
753,2013,"Never Too Far (Too Far, #2)",Abbi Glines,4.21,97616,genre fiction,114.84,68.904,0.99,"Amazon Digital Services,  Inc.",30456,101,30082.54,1
754,2004,State of Fear,Michael Crichton,3.69,65397,genre fiction,114.84,68.904,0.99,"Amazon Digital Services,  Inc.",30240,102,29868.7,1
755,2012,The Statistical Probability of Love at First Sight,Jennifer E. Smith,3.8,89356,genre fiction,114.84,0.0,0.99,"Amazon Digital Services,  Inc.",30240,102,29937.6,1
756,2004,The Golem's Eye,Jonathan Stroud,4.09,69058,nonfiction,810.84,486.504,6.99,Simon and Schuster Digital Sales Inc,29808,103,207871.42,1
757,1980,Still Life with Woodpecker,Tom Robbins,4.04,56802,genre fiction,346.84,0.0,2.99,"Amazon Digital Services,  Inc.",29808,103,89125.92,1
758,2004,Those Who Save Us,Jenna Blum,4.12,68480,genre fiction,114.84,0.0,0.99,"Amazon Digital Services,  Inc.",29808,103,29509.92,1
759,2005,The Broker,John Grisham,3.77,65428,genre fiction,114.84,68.904,0.99,"Amazon Digital Services,  Inc.",29592,104,29227.18,1
760,2011,Across the Universe,Beth Revis,3.78,94176,genre fiction,462.84,0.0,3.99,"Amazon Digital Services,  Inc.",29376,105,117210.24,1
761,1978,"The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth",M. Scott Peck,4.03,61238,nonfiction,1042.84,625.704,8.99,"Amazon Digital Services,  Inc.",29160,106,261522.7,1
762,2004,Blood Rites,Jim Butcher,4.33,79627,nonfiction,1041.68,625.008,8.98,"Amazon Digital Services,  Inc.",28944,107,259292.11,1
763,1942,The Boxcar Children,"Gertrude Chandler Warner, L. Kate Deal",4.09,92916,genre fiction,1506.84,904.104,12.99,Simon and Schuster Digital Sales Inc,28944,107,375078.46,1
764,2013,The Silent Wife,A.S.A. Harrison,3.3,60323,nonfiction,784.16,470.496,6.76,"Amazon Digital Services,  Inc.",28728,108,193730.78,1
765,2011,How to Be a Woman,Caitlin Moran,3.73,70446,genre fiction,346.84,0.0,2.99,"Amazon Digital Services,  Inc.",28512,109,85250.88,1
766,2016,A Court of Mist and Fury,Sarah J. Maas,4.72,108384,genre fiction,1158.84,695.304,9.99,Simon and Schuster Digital Sales Inc,28512,109,284139.58,1
767,2010,Life,Keith Richards,3.84,60409,genre fiction,926.84,556.104,7.99,Random House LLC,28512,109,227254.78,1
768,2008,Unaccustomed Earth,Jhumpa Lahiri,4.11,60126,genre fiction,458.85,0.0,3.99,"Amazon Digital Services,  Inc.",28296,110,112901.04,1
769,1998,The Pilot's Wife,Anita Shreve,3.5,71777,genre fiction,1367.35,820.41,11.89,Simon and Schuster Digital Sales Inc,28296,110,335619.03,1
770,1985,White Noise,Don DeLillo,3.86,55678,genre fiction,573.85,0.0,4.99,"Amazon Digital Services,  Inc.",28296,110,141197.04,1
771,1992,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",Stephen E. Ambrose,4.42,66079,genre fiction,343.85,0.0,2.99,"Amazon Digital Services,  Inc.",2943,220,8799.57,1
772,1859,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life,Charles Darwin,3.97,64162,genre fiction,1033.85,620.31,8.99,HarperCollins Publishers,2943,220,25837.26,1
773,2003,Blankets,Craig Thompson,4.06,70454,genre fiction,343.85,0.0,2.99,"Amazon Digital Services,  Inc.",2943,220,8799.57,1
774,2008,The Story of Edgar Sawtelle,David Wroblewski,3.6,70382,nonfiction,343.85,0.0,2.99,"Amazon Digital Services,  Inc.",2943,220,8799.57,1
775,2000,Drowning Ruth,Christina Schwarz,3.73,67768,genre fiction,573.85,0.0,4.99,"Amazon Digital Services,  Inc.",2916,222,14550.84,1
776,1971,Post Office,Charles Bukowski,4.01,59295,nonfiction,343.85,206.31,2.99,HarperCollins Publishers,2916,222,8512.53,1
777,1992,All the Pretty Horses,Cormac McCarthy,3.97,68451,genre fiction,458.85,0.0,3.99,"Amazon Digital Services,  Inc.",2916,222,11634.84,1
778,1914,"Sherlock Holmes: The Complete Novels and Stories, Vol 2","Arthur Conan Doyle, Kyle Freeman",4.46,66857,nonfiction,1263.85,758.31,10.99,Random House LLC,2916,222,31288.53,1
779,1997,"One Piece, Volume 01","EiichirÅ Oda, Andy Nakatani",4.42,67047,genre fiction,458.85,0.0,3.99,"Amazon Digital Services,  Inc.",2916,222,11634.84,1
780,1968,The Last Unicorn,Peter S. Beagle,4.18,76277,genre fiction,343.85,0.0,2.99,"Amazon Digital Services,  Inc.",2916,222,8718.84,1
781,2005,Magyk,Angie Sage,3.8,86805,genre fiction,343.85,206.31,2.99,"Amazon Digital Services,  Inc.",2916,222,8512.53,1
782,2000,Fever 1793,Laurie Halse Anderson,3.89,81945,genre fiction,458.85,0.0,3.99,"Amazon Digital Services,  Inc.",2916,222,11634.84,1
783,2008,The Likeness,Tana French,4.05,72480,genre fiction,803.85,482.31,6.99,Penguin Group (USA) LLC,2916,222,19900.53,1
784,2015,Dead Wake: The Last Crossing of the Lusitania,Erik Larson,4.07,61439,genre fiction,930.35,558.21,8.09,Penguin Group (USA) LLC,2916,222,23032.23,1
785,1894,The Jungle Book,Rudyard Kipling,3.94,67107,fiction,113.85,68.31,0.99,"Amazon Digital Services,  Inc.",2916,222,2818.53,1
786,2013,I Am Pilgrim,Terry Hayes,4.23,49740,genre fiction,573.85,344.31,4.99,"Amazon Digital Services,  Inc.",2916,222,14206.53,1
787,1956,Howl and Other Poems ,"Allen Ginsberg, William Carlos Williams",4.14,71968,nonfiction,1269.6,761.76,11.04,HarperCollins Publishers,2916,222,31430.88,1
788,1997,Don't Sweat the Small Stuff,Richard Carlson,3.95,63324,genre fiction,884.35,530.61,7.69,Random House LLC,2916,222,21893.43,1
789,2011,Go the Fuck to Sleep,"Adam Mansbach, Ricardo CortÃ©s",4.26,71816,genre fiction,113.85,68.31,0.99,"Amazon Digital Services,  Inc.",2916,222,2818.53,1
790,1992,Mostly Harmless,Douglas Adams,3.96,72426,nonfiction,573.85,344.31,4.99,Simon and Schuster Digital Sales Inc,2916,222,14206.53,1
791,2003,Benjamin Franklin: An American Life,Walter Isaacson,3.96,70335,genre fiction,573.85,344.31,4.99,Macmillan,2916,222,14206.53,1
792,2011,The Tiger's Wife,TÃ©a Obreht,3.37,66104,genre fiction,113.85,0.0,0.99,"Amazon Digital Services,  Inc.",2916,222,2886.84,1
793,2005,Poison Study,Maria V. Snyder,4.16,96417,genre fiction,343.85,0.0,2.99,"Amazon Digital Services,  Inc.",2916,222,8718.84,1
794,2007,Lover Unbound,J.R. Ward,4.33,97514,fiction,910.86,546.516,7.99,"Amazon Digital Services,  Inc.",2916,222,22752.32,1
795,2004,Going Postal,Terry Pratchett,4.36,75186,fiction,1366.86,820.116,11.99,Penguin Group (USA) LLC,2916,222,34142.72,1
796,1830,The Book of Mormon,"Anonymous, Joseph Smith Jr.",4.37,63530,genre fiction,1366.86,820.116,11.99,Random House LLC,2916,222,34142.72,1
797,1980,The Mist,Stephen King,3.92,82062,nonfiction,340.86,204.516,2.99,"Amazon Digital Services,  Inc.",2916,222,8514.32,1
798,2005,Dead Beat,Jim Butcher,4.43,78123,genre fiction,568.86,0.0,4.99,"Amazon Digital Services,  Inc.",2916,222,14550.84,1
799,2015,Golden Son,Pierce Brown,4.46,57614,genre fiction,112.86,0.0,0.99,"Amazon Digital Services,  Inc.",2916,222,2886.84,1
800,2002,Night Watch,Terry Pratchett,4.47,71271,nonfiction,910.86,546.516,7.99,"Amazon Digital Services,  Inc.",2916,222,22752.32,1
801,1986,The Light Fantastic,Terry Pratchett,3.94,75196,nonfiction,112.86,67.716,0.99,"Amazon Digital Services,  Inc.",2916,222,2819.12,1
802,2009,What the Dog Saw and Other Adventures,Malcolm Gladwell,3.82,65277,genre fiction,876.66,525.996,7.69,Random House LLC,2916,222,21898.04,1
803,2015,Pretty Girls,Karin Slaughter,3.95,60737,genre fiction,226.86,0.0,1.99,"Amazon Digital Services,  Inc.",2916,222,5802.84,1
804,2008,Last Argument of Kings,Joe Abercrombie,4.26,65068,genre fiction,568.86,341.316,4.99,Macmillan,2916,222,14209.52,1
805,2014,Revival,Stephen King,3.75,53662,genre fiction,568.86,0.0,4.99,"Amazon Digital Services,  Inc.",2916,222,14550.84,1
806,1954,Horton Hears a Who!,Dr. Seuss,4.16,80883,genre fiction,112.86,67.716,0.99,"Amazon Digital Services,  Inc.",2916,222,2819.12,1
807,2006,The Blind Side: Evolution of a Game,Michael   Lewis,4.16,37792,children,226.86,136.116,1.99,HarperCollins Publishers,2889,223,5612.99,1
808,2001,Lirael,Garth Nix,4.29,78903,genre fiction,876.66,525.996,7.69,Penguin Group (USA) LLC,2889,223,21690.41,1
809,2006,School's Out Forever,James Patterson,4.16,90157,fiction,340.86,204.516,2.99,"Amazon Digital Services,  Inc.",2889,223,8433.59,1
810,2007,é»’åŸ·äº‹ I [Kuroshitsuji I],"Yana Toboso, Tomo Kimura",4.37,74378,nonfiction,1366.86,820.116,11.99,Penguin Group (USA) LLC,2889,223,33818.99,1
811,2015,Winter,Marissa Meyer,4.49,100464,nonfiction,397.86,0.0,3.49,"Amazon Digital Services,  Inc.",2889,223,10082.61,1
812,1886,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ,"Robert Louis Stevenson, Robert Mighall",3.94,80299,genre fiction,568.86,341.316,4.99,Random House LLC,2889,223,14074.79,1
813,2008,The Painted Man,Peter V. Brett,4.27,64416,genre fiction,454.86,272.916,3.99,"Amazon Digital Services,  Inc.",2889,223,11254.19,1
814,2005,One Shot,Lee Child,4.2,63335,genre fiction,340.86,204.516,2.99,Simon and Schuster Digital Sales Inc,2889,223,8433.59,1
815,2012,The Serpent's Shadow,Rick Riordan,4.28,82757,genre fiction,345.42,0.0,3.03,"Amazon Digital Services,  Inc.",2889,223,8753.67,1
816,2008,Duma Key,Stephen King,3.93,73807,genre fiction,844.74,506.844,7.41,Macmillan,2889,223,20900.65,1
817,2006,The Shifting Fog,Kate Morton,3.93,69948,genre fiction,228.0,0.0,2.0,"Amazon Digital Services,  Inc.",2889,223,5778.0,1
818,2006,Proven Guilty,Jim Butcher,4.41,75133,genre fiction,778.62,467.172,6.83,Simon and Schuster Digital Sales Inc,2889,223,19264.7,1
819,1864,Ð—Ð°Ð¿Ð¸ÑÐºÐ¸ Ð¸Ð· Ð¿Ð¾Ð´Ð¿Ð¾Ð»ÑŒÑ,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",4.17,65900,genre fiction,910.86,546.516,7.99,Random House LLC,2889,223,22536.59,1
820,1940,The Heart is a Lonely Hunter,Carson McCullers,3.97,67643,genre fiction,454.86,0.0,3.99,"Amazon Digital Services,  Inc.",2889,223,11527.11,1
821,2014,The Infinite Sea,Rick Yancey,3.94,78314,genre fiction,454.86,0.0,3.99,"Amazon Digital Services,  Inc.",2889,223,11527.11,1
822,1958,The Once and Future King,T.H. White,4.08,76911,nonfiction,746.7,448.02,6.55,Macmillan,2889,223,18474.93,1
823,1992,Small Gods,Terry Pratchett,4.27,72588,genre fiction,1220.4,732.24,10.8,HarperCollins Publishers,2889,223,30468.96,1
824,1999,"Bud, Not Buddy",Christopher Paul Curtis,3.89,73000,genre fiction,431.66,258.996,3.82,"Amazon Digital Services,  Inc.",2889,223,10776.98,1
825,2007,Predictably Irrational: The Hidden Forces that Shape Our Decisions,Dan Ariely,4.1,61496,genre fiction,563.87,0.0,4.99,"Amazon Digital Services,  Inc.",2889,223,14416.11,1
826,2012,Ø§Ù„ÙÙŠÙ„ Ø§Ù„Ø£Ø²Ø±Ù‚,Ø£Ø­Ù…Ø¯ Ù…Ø±Ø§Ø¯,3.8,53187,nonfiction,1128.87,677.322,9.99,"Amazon Digital Services,  Inc.",2889,223,28183.79,1
827,1980,The Indian in the Cupboard,Lynne Reid Banks,3.89,77046,genre fiction,450.87,0.0,3.99,"Amazon Digital Services,  Inc.",2889,223,11527.11,1
828,2012,A Memory of Light,"Robert Jordan, Brandon Sanderson",4.5,68410,genre fiction,450.87,0.0,3.99,"Amazon Digital Services,  Inc.",2889,223,11527.11,1
829,2012,Me and Earl and the Dying Girl,Jesse Andrews,3.58,82270,nonfiction,1241.87,745.122,10.99,Random House LLC,2889,223,31004.99,1
830,2010,The Ugly Truth,Jeff Kinney,4.16,68701,nonfiction,111.87,67.122,0.99,"Amazon Digital Services,  Inc.",2889,223,2792.99,1
831,2002,"Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)",Janet Evanovich,4.34,63691,genre fiction,169.5,101.7,1.5,HarperCollins Publishers,2889,223,4231.8,1
832,1998,"The Surgeon of Crowthorne: a tale of murder, madness & the love of words",Simon Winchester,3.84,71411,genre fiction,450.87,270.522,3.99,Simon and Schuster Digital Sales Inc,2862,225,11148.86,1
833,2002,2nd Chance,"James Patterson, Andrew Gross",4.01,68834,genre fiction,1388.77,833.262,12.29,HarperCollins Publishers,2862,225,34340.72,1
834,1986,The Complete Maus,Art Spiegelman,4.53,76785,nonfiction,111.87,67.122,0.99,"Amazon Digital Services,  Inc.",2862,225,2766.26,1
835,2001,The Eyre Affair,Jasper Fforde,3.92,85683,nonfiction,111.87,67.122,0.99,"Amazon Digital Services,  Inc.",2862,225,2766.26,1
836,1989,Anne Rice's The Vampire Lestat: The Graphic Novel,"Faye Perozich, Anne Rice, John Bolton, Daerick GrÃ¶ss",4.17,61842,genre fiction,111.87,0.0,0.99,"Amazon Digital Services,  Inc.",2862,225,2833.38,1
837,1998,The Art of Happiness: A Handbook for Living,"Dalai Lama XIV, Howard C. Cutler",4.14,61498,nonfiction,1327.75,796.65,11.75,Random House LLC,2862,225,32831.85,1
838,2014,The Bone Clocks,David Mitchell,3.81,53151,genre fiction,781.96,469.176,6.92,Random House LLC,2862,225,19335.86,1
839,1998,Black and Blue,Anna Quindlen,3.86,67753,genre fiction,450.87,270.522,3.99,"Amazon Digital Services,  Inc.",2862,225,11148.86,1
840,2004,The Last Juror,John Grisham,3.85,63114,nonfiction,970.67,582.402,8.59,Penguin Group (USA) LLC,2862,225,24002.18,1
841,2003,Diary,Chuck Palahniuk,3.6,58428,genre fiction,1015.87,609.522,8.99,Hachette Book Group,2862,225,25119.86,1
842,2005,Eleven on Top,Janet Evanovich,4.15,84363,genre fiction,846.37,507.822,7.49,Penguin Group (USA) LLC,2862,225,20928.56,1
843,2005,Tintenblut,"Cornelia Funke, Anthea Bell",3.91,82291,genre fiction,789.87,473.922,6.99,"Amazon Digital Services,  Inc.",2862,225,19531.46,1
844,2003,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",Chuck Klosterman,3.75,56548,genre fiction,111.87,67.122,0.99,"Amazon Digital Services,  Inc.",2862,225,2766.26,1
845,1945,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Evelyn Waugh,3.99,69087,nonfiction,224.87,134.922,1.99,"Amazon Digital Services,  Inc.",2862,225,5560.46,1
846,2007,White Night,Jim Butcher,4.41,73534,fiction,111.87,67.122,0.99,"Amazon Digital Services,  Inc.",2862,225,2766.26,1
847,2014,The Miniaturist,Jessie Burton,3.58,56344,genre fiction,224.87,134.922,1.99,HarperCollins Publishers,2862,225,5560.46,1
848,1984,Dragons of Autumn Twilight,"Margaret Weis, Tracy Hickman",4.03,76219,nonfiction,992.14,595.284,8.78,Simon and Schuster Digital Sales Inc,2862,225,24533.08,1
849,2006,The Lost Colony,Eoin Colfer,4.01,103844,nonfiction,282.5,169.5,2.5,"Amazon Digital Services,  Inc.",2862,225,6985.5,1
850,2006,Extras,Scott Westerfeld,3.59,85873,genre fiction,110.88,66.528,0.99,"Amazon Digital Services,  Inc.",2862,225,2766.85,1
851,2005,The Burning Bridge,John Flanagan,4.28,74156,nonfiction,838.88,503.328,7.49,Macmillan,2862,225,20933.05,1
852,2014,The Book of Life,Deborah Harkness,4.15,63027,genre fiction,334.88,0.0,2.99,"Amazon Digital Services,  Inc.",2862,225,8557.38,1
853,1992,The Artist's Way: A Spiritual Path to Higher Creativity,Julia Cameron,3.89,66049,genre fiction,670.88,0.0,5.99,"Amazon Digital Services,  Inc.",4480,178,26835.2,1
854,1992,The Stinky Cheese Man and Other Fairly Stupid Tales,"Jon Scieszka, Lane Smith",4.2,78487,nonfiction,334.88,200.928,2.99,"Amazon Digital Services,  Inc.",4480,178,13194.27,1
855,2009,Horns,Joe Hill,3.92,66287,nonfiction,334.88,200.928,2.99,Hachette Book Group,4480,178,13194.27,1
856,2011,Catherine the Great: Portrait of a Woman,Robert K. Massie,3.91,66591,genre fiction,110.88,0.0,0.99,"Amazon Digital Services,  Inc.",4480,178,4435.2,1
857,2009,The Year of the Flood,Margaret Atwood,4.05,68597,genre fiction,894.88,536.928,7.99,Simon and Schuster Digital Sales Inc,4480,178,35258.27,1
858,2009,Winter Garden,Kristin Hannah,4.13,66577,genre fiction,334.88,0.0,2.99,"Amazon Digital Services,  Inc.",4480,178,13395.2,1
859,2003,The King of Torts,John Grisham,3.67,61835,nonfiction,670.88,402.528,5.99,HarperCollins Publishers,4480,178,26432.67,1
860,2006,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,"Marcus Luttrell, Patrick Robinson",4.34,46551,genre fiction,446.88,0.0,3.99,"Amazon Digital Services,  Inc.",4440,180,17715.6,1
861,2008,The 3 Mistakes of My Life,Chetan Bhagat,2.97,53331,genre fiction,894.88,536.928,7.99,Random House LLC,4440,180,34938.67,1
862,1926,The Murder of Roger Ackroyd,Agatha Christie,4.2,71354,nonfiction,842.24,505.344,7.52,"Amazon Digital Services,  Inc.",4440,180,32883.46,1
863,1940,Native Son ,Richard Wright,3.96,66194,genre fiction,334.88,0.0,2.99,"Amazon Digital Services,  Inc.",4440,180,13275.6,1
864,2008,Shadow's Edge,Brent Weeks,4.27,66390,genre fiction,1326.08,795.648,11.84,Random House LLC,4440,180,51773.95,1
865,2011,Under the Never Sky,Veronica Rossi,4.01,74029,genre fiction,446.88,0.0,3.99,"Amazon Digital Services,  Inc.",4440,180,17715.6,1
866,2003,True Believer,Nicholas Sparks,3.8,62840,genre fiction,558.88,0.0,4.99,"Amazon Digital Services,  Inc.",4440,180,22155.6,1
867,2011,The Lean Startupâ€Ž,Eric Ries,4.04,86284,genre fiction,110.88,66.528,0.99,"Amazon Digital Services,  Inc.",4440,180,4329.07,1
868,2012,The Golden Lily,Richelle Mead,4.36,86929,genre fiction,1230.88,738.528,10.99,Penguin Group (USA) LLC,4440,180,48057.07,1
869,2008,Chasing Harry Winston,Lauren Weisberger,3.32,63342,genre fiction,558.88,335.328,4.99,Random House LLC,4440,180,21820.27,1
870,1983,Magician's Gambit,David Eddings,4.13,69616,genre fiction,334.88,0.0,2.99,"Amazon Digital Services,  Inc.",4440,180,13275.6,1
871,1960,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,4.15,64391,genre fiction,334.88,200.928,2.99,HarperCollins Publishers,4440,180,13074.67,1
872,2005,A Long Way Down,Nick Hornby,3.41,59843,nonfiction,446.88,268.128,3.99,Hachette Book Group,4440,180,17447.47,1
873,1993,Out from Boneville,"Jeff Smith, Steve Hamaker",4.16,62330,genre fiction,670.88,0.0,5.99,"Amazon Digital Services,  Inc.",4400,183,26356.0,1
